HTML,TAG,TC,LTC,TG,P,CTTD
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312600/sandiaga-uno-ikut-tax-amnesty-ditjen-pajak-tak-akan-diusut-asal-hartanya""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">05</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Sandiaga Uno Ikut <i>Tax Amnesty</i>, Ditjen Pajak: Tak Akan Diusut Asal Hartanya</span></h2>","['h2', 'span', 'i']",12,0,6,0,18.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312577/32-peserta-tax-amnesty-bayar-tebusan-di-atas-rp-100-morang""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">06</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2><span>32 Peserta <i>Tax Amnesty</i> Bayar Tebusan di Atas Rp 100 M/Orang</span></h2>,"['h2', 'span', 'i']",11,0,6,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/energi/3312566/pln-buka-lowongan-untuk-lulusan-d3-hingga-s1-di-7-kota""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">07</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2><span>PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota</span></h2>,"['h2', 'span']",11,0,4,0,15.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312449/ahok-sebut-ikut-tax-amnesty-dulu-mengemplang-pajak-ini-bahayanya""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">08</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ahok Sebut Ikut <i>Tax Amnesty</i> Dulu Mengemplang Pajak, Ini Bahayanya</span></h2>","['h2', 'span', 'i']",10,0,6,0,16.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312591/ada-tax-amnesty-pemerintah-dapat-26000-wajib-pajak-baru""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">09</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ada <i>Tax Amnesty</i>, Pemerintah Dapat 26.000 Wajib Pajak Baru</span></h2>","['h2', 'span', 'i']",9,0,6,0,15.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312575/darmin-harap-usulan-suntikan-modal-rp-9-t-ke-4-bumn-disetujui-dpr""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">10</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2><span>Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR</span></h2>,"['h2', 'span']",13,0,4,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""a-center""></div>",['div'],0,0,1,0,0
"<a class=""btn_more"" href=""//finance.detik.com/mostpopular"">Selengkapnya</a>",['a'],0,1,2,0,2.5
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""mostcommented_ga"" id=""box-com""></div>",['div'],0,0,1,0,0
"<ul class=""list_fokus box-commented""></ul>",['ul'],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312449/ahok-sebut-ikut-tax-amnesty-dulu-mengemplang-pajak-ini-bahayanya""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
492 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Ahok Sebut Ikut Tax Amnesty Dulu Mengemplang Pajak, Ini Bahayanya</h2>",['h2'],10,0,2,0,12.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312388/tanggapi-pernyataan-ahok-dirjen-pajak-tak-ada-istilah-pengemplang-pajak-""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
273 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Tanggapi Pernyataan Ahok, Dirjen Pajak: Tak Ada Istilah Pengemplang Pajak</h2>",['h2'],10,0,2,0,12.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3307993/ini-penjelasan-sandiaga-uno-simpan-uang-di-luar-negeri""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
259 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Ini Penjelasan Sandiaga Uno Simpan Uang di Luar Negeri</h2>,['h2'],9,0,2,0,11.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312345/ahok-keliru--peserta-tax-amnesty-tak-semua-pengemplang-pajak""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
218 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Ahok Keliru, Peserta Tax Amnesty Tak Semua Pengemplang Pajak</h2>",['h2'],9,0,2,0,11.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3308718/sandiaga-ajak-ahok-para-cagub-dan-cawagub-dki-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
173 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Sandiaga Ajak Ahok, Para Cagub dan Cawagub DKI Ikut Tax Amnesty</h2>",['h2'],11,0,2,0,13.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312500/ahok-sebut-ikut-tax-amnesty-pernah-kemplang-pajak-bisa-ganggu-program-jokowi""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
158 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Ahok Sebut Ikut Tax Amnesty Pernah Kemplang Pajak, Bisa Ganggu Program Jokowi</h2>",['h2'],12,0,2,0,14.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3310320/live-report-hari-terakhir-periode-i-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
146 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Live Report: Hari Terakhir Periode I Tax Amnesty</h2>,['h2'],8,0,2,0,10.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3307960/sandiaga-uno-daftarkan-banyak-perusahaannya-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
137 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Sandiaga Uno Daftarkan Banyak Perusahaannya Ikut Tax Amnesty</h2>,['h2'],8,0,2,0,10.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3311587/rini-soemarno-usul-pt-kai-ganti-nama-jadi-pt-kereta-indonesia""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
119 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Rini Soemarno Usul PT KAI Ganti Nama Jadi 'PT Kereta Indonesia'</h2>,['h2'],11,0,2,0,13.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/bursa-dan-valas/3307718/tax-amnesty-ri-jadi-salah-satu-tersukses-di-dunia-ini-datanya""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
108 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Tax Amnesty RI Jadi Salah Satu Tersukses di Dunia, Ini Datanya</h2>",['h2'],11,0,2,0,13.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,0,0,0
"<div class=""boxlr mb15""></div>",['div'],0,0,1,0,0
"<iframe class=""frame_iklan_baris"" frameborder=""0"" height=""285"" scrolling=""no"" src=""http://channelbox.iklanbaris.detik.com/chanel_boxs/11/9/5"" style=""overflow:hidden; margin-bottom:-3px;"" width=""300""></iframe>",['iframe'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
"<div class=""sticky"" data-sticky_column=""""></div>",['div'],0,0,1,0,0
"<div class=""boxlr mb15 mpop""></div>",['div'],0,0,1,0,0
"<div class=""title_lr"" id=""tab-popcom""></div>",['div'],0,0,1,0,0
"<a class=""selected mostpopular_ga"" href=""#box-pop2""><span>Most<br>Popular</br></span></a>","['a', 'span', 'br']",0,1,6,1,5.5
"<a class=""mostcommented_ga"" href=""#box-com2""><span>Most<br>Commented</br></span></a>","['a', 'span', 'br']",0,1,6,1,5.5
,[],0,0,0,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
"<div class=""mostpopular_ga"" id=""box-pop2""></div>",['div'],0,0,1,0,0
"<ul class=""list_fokus list_fokus_add""></ul>",['ul'],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312619/datangi-kantor-pusat-pajak-hercules-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">01</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Datangi Kantor Pusat Pajak, Hercules Ikut <i>Tax Amnesty</i></span></h2>","['h2', 'span', 'i']",8,0,6,0,14.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312605/ahok-sebut-sandiaga-uno-pengemplang-pajak-pengusaha-tidak-fair""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">02</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak <i>Fair</i></span></h2>","['h2', 'span', 'i']",9,0,6,0,15.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312617/tak-hanya-umkm-pengusaha-besar-masih-ramaikan-periode-ii-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">03</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II <i>Tax Amnesty</i></span></h2>","['h2', 'span', 'i']",11,0,6,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312609/ada-tax-amnesty-setoran-pajak-hingga-september-capai-rp-767-t""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">04</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ada <i>Tax Amnesty</i>, Setoran pajak Hingga September Capai Rp 767 T</span></h2>","['h2', 'span', 'i']",11,0,6,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312600/sandiaga-uno-ikut-tax-amnesty-ditjen-pajak-tak-akan-diusut-asal-hartanya""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">05</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Sandiaga Uno Ikut <i>Tax Amnesty</i>, Ditjen Pajak: Tak Akan Diusut Asal Hartanya</span></h2>","['h2', 'span', 'i']",12,0,6,0,18.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312577/32-peserta-tax-amnesty-bayar-tebusan-di-atas-rp-100-morang""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">06</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2><span>32 Peserta <i>Tax Amnesty</i> Bayar Tebusan di Atas Rp 100 M/Orang</span></h2>,"['h2', 'span', 'i']",11,0,6,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/energi/3312566/pln-buka-lowongan-untuk-lulusan-d3-hingga-s1-di-7-kota""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">07</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2><span>PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota</span></h2>,"['h2', 'span']",11,0,4,0,15.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312449/ahok-sebut-ikut-tax-amnesty-dulu-mengemplang-pajak-ini-bahayanya""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">08</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ahok Sebut Ikut <i>Tax Amnesty</i> Dulu Mengemplang Pajak, Ini Bahayanya</span></h2>","['h2', 'span', 'i']",10,0,6,0,16.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312591/ada-tax-amnesty-pemerintah-dapat-26000-wajib-pajak-baru""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">09</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ada <i>Tax Amnesty</i>, Pemerintah Dapat 26.000 Wajib Pajak Baru</span></h2>","['h2', 'span', 'i']",9,0,6,0,15.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312575/darmin-harap-usulan-suntikan-modal-rp-9-t-ke-4-bumn-disetujui-dpr""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">10</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2><span>Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR</span></h2>,"['h2', 'span']",13,0,4,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""a-center""></div>",['div'],0,0,1,0,0
"<a class=""btn_more"" href=""//finance.detik.com/mostpopular"">Selengkapnya</a>",['a'],0,1,2,0,2.5
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""mostcommented_ga"" id=""box-com2""></div>",['div'],0,0,1,0,0
"<ul class=""list_fokus box-commented""></ul>",['ul'],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312449/ahok-sebut-ikut-tax-amnesty-dulu-mengemplang-pajak-ini-bahayanya""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
492 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Ahok Sebut Ikut Tax Amnesty Dulu Mengemplang Pajak, Ini Bahayanya</h2>",['h2'],10,0,2,0,12.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312388/tanggapi-pernyataan-ahok-dirjen-pajak-tak-ada-istilah-pengemplang-pajak-""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
273 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Tanggapi Pernyataan Ahok, Dirjen Pajak: Tak Ada Istilah Pengemplang Pajak</h2>",['h2'],10,0,2,0,12.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3307993/ini-penjelasan-sandiaga-uno-simpan-uang-di-luar-negeri""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
259 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Ini Penjelasan Sandiaga Uno Simpan Uang di Luar Negeri</h2>,['h2'],9,0,2,0,11.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312345/ahok-keliru--peserta-tax-amnesty-tak-semua-pengemplang-pajak""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
218 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Ahok Keliru, Peserta Tax Amnesty Tak Semua Pengemplang Pajak</h2>",['h2'],9,0,2,0,11.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3308718/sandiaga-ajak-ahok-para-cagub-dan-cawagub-dki-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
173 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Sandiaga Ajak Ahok, Para Cagub dan Cawagub DKI Ikut Tax Amnesty</h2>",['h2'],11,0,2,0,13.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312500/ahok-sebut-ikut-tax-amnesty-pernah-kemplang-pajak-bisa-ganggu-program-jokowi""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
158 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Ahok Sebut Ikut Tax Amnesty Pernah Kemplang Pajak, Bisa Ganggu Program Jokowi</h2>",['h2'],12,0,2,0,14.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3310320/live-report-hari-terakhir-periode-i-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
146 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Live Report: Hari Terakhir Periode I Tax Amnesty</h2>,['h2'],8,0,2,0,10.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3307960/sandiaga-uno-daftarkan-banyak-perusahaannya-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
137 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Sandiaga Uno Daftarkan Banyak Perusahaannya Ikut Tax Amnesty</h2>,['h2'],8,0,2,0,10.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3311587/rini-soemarno-usul-pt-kai-ganti-nama-jadi-pt-kereta-indonesia""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
119 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
<h2>Rini Soemarno Usul PT KAI Ganti Nama Jadi 'PT Kereta Indonesia'</h2>,['h2'],11,0,2,0,13.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
